// Cash Shop Database
// Contains the items sold in the ingame cash shop.
//
// Structure of Database:
// Type,ItemID,Price
//
// Type:
//    0: New
//    1: Hot
//    2: Limited
//    3: Rental
//    4: Gear
//    5: Buff
//    6: Heal
//    7: Other
//    8: Sale
//
// Price:
//    Item cost, in cash points (#CASHPOINTS).

//new_stuff
1,24352,2400
1,24353,2400
1,24354,2400
1,24355,2400
1,24356,2400
1,24357,2400
1,24358,2400
1,24359,2400
1,24360,2400
1,24361,2400
1,24362,2400
1,24363,2400
1,24364,2400
1,24365,2400
1,24366,2400
1,24367,2400
1,24368,2400
1,24369,2400
1,24370,2400
1,24371,2400
1,24372,2400
1,24373,2400
1,24374,2400
1,24375,2400
1,24376,2400
1,24377,2400
1,24378,2400
1,24379,2400
1,24380,2400
1,24381,2400
1,24382,2400
1,24383,2400
1,24384,2400
1,24385,2400
1,24386,2400
1,24387,2400
1,24388,2400
1,24389,2400
1,24390,2400
1,24391,2400
1,24392,2400
1,24393,2400
1,24394,2400
1,24395,2400
1,24396,2400
1,24397,2400
1,24398,2400
1,24399,2400
1,24400,2600
1,24401,2600
1,24402,2600
1,24403,2600
1,24404,2600
1,24405,2600
1,24406,2600
1,24407,2600
1,24408,2600
1,24409,2600
1,24410,2600
1,24411,2600
1,24412,2600
1,24413,2600
1,24414,2600
1,24415,2600
1,24416,2600
1,24417,2600
1,24418,2600
1,24419,2600
1,24420,2600
1,24421,2600
1,24424,2600
1,24423,2600
1,28392,2700
1,28391,2700
1,15280,3000
1,24424,5500
1,24425,5500
1,24426,5500
1,24427,5500
1,24428,5500
1,24429,5500
1,24430,5500
1,24431,5500
1,24432,5500
1,24433,5500
1,24434,5500
1,24435,5500
1,24436,5500
1,24437,5500
1,24438,5500
1,24439,5500
1,24440,5500
1,24441,5500
1,24442,5500
1,24443,5500
1,24444,5500
1,24445,5500
1,24446,5500
1,24447,5500
1,24448,5500
1,24449,5500
1,24450,5500
1,24451,5500
1,24452,5500
1,24453,5500
1,24454,5500
1,24455,5500
1,24456,5500
1,24457,5500
1,24458,5500
1,24459,5500
1,24460,5500
1,24461,5500
1,24462,5500
1,24463,5500
1,24464,5500
1,24465,5500
1,24466,5500
1,24467,5500
1,24468,5500
1,24469,5500
1,24470,5500
1,24471,5500
1,24472,5500
1,24473,5500
1,24474,5500
1,24475,5500
1,24476,5500
1,24477,5500
1,24478,5500
1,24479,5500
1,24480,5500
1,24481,5500
1,24482,5500
1,24483,5500
1,24484,5500
1,24485,5500
1,24486,5600
1,24487,5600
1,24488,5600
1,24489,5600
1,24490,5600
1,24491,5600
1,24492,5600
1,24493,5600
1,24494,5600
1,24495,5600
1,24496,5700
1,24497,5700
1,24498,5700
1,24499,5700
1,24500,5700
1,24501,5700
1,24502,5700
1,24503,5700
1,24504,5700
1,24505,5700
1,24506,5800
1,24507,5800
1,24508,5800
1,24509,5800
1,24510,5800
1,24511,5800
1,24512,5800
1,24513,5800
1,24514,5800
1,24515,5800
1,24516,5900
1,24517,5900
1,24518,5900
1,24519,5900
1,24520,5900
1,24521,5900
1,24522,5900
1,24523,5900
1,24524,5900
1,24525,5900
1,24526,6000
1,24527,6000
1,24528,6000
1,24529,6000
1,24530,6000
1,24531,6000
1,24532,6000
1,24533,6000
1,24534,6000
1,24535,6000
1,24536,6000
1,24537,6200
1,24538,6200
1,24539,6200
1,24540,6200
1,24541,6200
1,24542,6200
1,24543,6200
1,24544,6200
1,24545,6200
1,24546,6200
1,24547,6400
1,24548,6400
1,24549,6400
1,24550,6400
1,24551,6400
1,24552,6400
1,24553,6400
1,24554,6400
1,24555,6400
1,24556,6400
1,24557,6600
1,24558,6600
1,24559,6600
1,24560,6600
1,24561,6600
1,24562,6600
1,24563,6600
1,24564,6600
1,24565,6600
1,24566,6600
1,24567,6800
1,24568,6800
1,24569,6800
1,24570,6800
1,24571,6800
1,24572,6800
1,24573,6800
1,24574,6800
1,24575,6800
1,24576,6800
1,24577,7000
1,24578,7000
1,24579,7000
1,24580,7000
1,24581,7000
1,24582,7000
1,24583,7000
1,24584,7000
1,24585,7000
1,24586,7000
1,24587,7200
1,24588,7200
1,24589,7200
1,24590,7200
1,24591,7200
1,24592,7200
1,24593,7200
1,24594,7200
1,24595,7200
1,24596,7200
1,24597,7400
1,24598,7400
1,24599,7400
1,24600,7400
1,24601,7400
1,24602,7400
1,24603,7400
1,24604,7400
1,24605,7400
1,24606,7400
1,24607,7600
1,24608,7600
1,24609,7600
1,24610,7600
1,24611,7600
1,24612,7600
1,24613,7600
1,24614,7600
1,24615,7600
1,24616,7600
1,24617,7800
1,24618,7800
1,24619,7800
1,24620,7800
1,24621,7800
1,24622,7800
1,24623,7800
1,24624,7800
1,24625,7800
1,24626,7800
1,24627,8000
1,24628,8000
1,24629,8000
1,24630,8000
1,24631,8000
1,24632,8000
1,24633,8000
1,24634,8000
1,24635,8000
1,24636,8000
1,24637,8200
1,24638,8200
1,24639,8200
1,24640,8200
1,24641,8200
1,24642,8200
1,24643,8200
1,24644,8200
1,24645,8200
//Rental
3,17228,750
3,17229,500
3,17227,350
3,17263,150
3,17264,200
3,17265,350
3,17226,300
3,16683,1200
//Buff
6,13577,3500
6,13585,3000
6,13587,3000
6,13589,3000
6,13591,3000
6,13605,5000
6,13573,5000
6,13579,5000
6,13593,5000
6,13597,5000
6,13575,5000
//Other    
7,13581,3000
7,13603,2000
7,17507,500
7,17508,1000
7,17509,1500
7,17999,2500
7,13710,2500
7,14176,22000
7,14177,22000
7,14178,25000
7,13601,30000
7,13583,20000
7,17575,17500
7,17576,17500
